Symbol,Name,Country,IPO Year,Sector,Industry
NHF^A,NexPoint Strategic Opportunities Fund 5.50% Series A Cumulative Preferred Shares,,,,
NHI,National Health Investors Inc. Common Stock,United States,,Consumer Services,Real Estate Investment Trusts
NI,NiSource Inc Common Stock,United States,,Public Utilities,Power Generation
NI^B,NiSource Inc Depositary Shares representing 1/1000th ownership interest in a share of 6.50% Series B Preferred Stock and 1/1000th ownership interest in a share of Series B-1 Preferred Stock,United States,,,
NID,Nuveen Intermediate Duration Municipal Term Fund Common Shares of Beneficial Interest,United States,2012,,
NIE,Virtus AllianzGI Equity & Convertible Income Fund Common Shares of Beneficial Interest,United States,2007,,
NIM,Nuveen Select Maturities Municipal Fund Common Stock,United States,1992,,
NIMC,NiSource Inc Series A Corporate Units,United States,2021,Public Utilities,Power Generation
NINE,Nine Energy Service Inc. Common Stock,United States,2018,Energy,Oilfield Services/Equipment
NIO,NIO Inc. American depositary shares each  representing one Class A ordinary share,,2018,Finance,Finance Companies
NIQ,Nuveenn Intermediate Duration Quality Municipal Term Fund Common Shares of Beneficial Interest,,2013,,
NJR,NewJersey Resources Corporation Common Stock,United States,,Public Utilities,Oil/Gas Transmission
NKE,Nike Inc. Common Stock,United States,,Consumer Non-Durables,Shoe Manufacturing
NKG,Nuveen Georgia Quality Municipal Income Fund ,United States,2002,,
NKX,Nuveen California AMT-Free Quality Municipal Income Fund,United States,2002,,
NL,NL Industries Inc. Common Stock,United States,,Consumer Services,Diversified Commercial Services
NLS,Nautilus Inc. Common Stock,United States,,Consumer Non-Durables,Recreational Products/Toys
NLSN,Nielsen N.V. Ordinary Shares,Netherlands,2011,Miscellaneous,Business Services
NLY,Annaly Capital Management Inc Common Stock,United States,,Consumer Services,Real Estate Investment Trusts
NLY^F,Annaly Capital Management Inc 6.95% Series F,United States,,,
NLY^G,Annaly Capital Management Inc 6.50% Series G Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock,United States,,,
NLY^I,Annaly Capital Management Inc 6.750% Series I Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock,United States,,,
NM,Navios Maritime Holdings Inc. Common Stock,Monaco,,Transportation,Marine Transportation
NM^G,Navios Maritime Holdings Inc. Sponsored ADR Representing 1/100th Perpetual Preferred Series G (Marshall Islands),Monaco,,,
NM^H,Navios Maritime Holdings Inc. Sponsored ADR Representing 1/100th Perp. Preferred Series H%,Monaco,,,
NMCO,Nuveen Municipal Credit Opportunities Fund Common Shares,,2019,,
NMI,Nuveen Municipal Income Fund Inc. Common Stock,United States,1988,,
NMK^C,Niagara Mohawk Holdings Inc. Preferred Stock,United States,,,
NMM,Navios Maritime Partners LP Common Units Representing Limited Partner Interests,Greece,2007,Transportation,Marine Transportation
NMR,Nomura Holdings Inc ADR American Depositary Shares,Japan,,Finance,Investment Bankers/Brokers/Service
NMS,Nuveen Minnesota Quality Municipal Income Fund ,United States,2014,,
NMT,Nuveen Massachusetts Quality Municipal Income Fund Common Stock,United States,,,
NMZ,Nuveen Municipal High Income Opportunity Fund Common Stock $0.01 par value per share,United States,2003,,
NNA,Navios Maritime Acquisition Corporation Common stock,Greece,,Transportation,Marine Transportation
NNI,Nelnet Inc. Common Stock,United States,2003,Finance,Finance: Consumer Services
NNN,National Retail Properties Common Stock,United States,,Consumer Services,Real Estate Investment Trusts
NNN^F,National Retail Properties Depositary Shares each representing a 1/100th interest in a share of 5.20% Series F Cumulative Redeemable Preferred Stock,United States,,,
NNY,Nuveen New York Municipal Value Fund Common Stock,United States,1988,,
NOA,North American Construction Group Ltd. Common Shares (no par),Canada,2006,,
NOAH,Noah Holdings Limited,China,2010,Finance,Investment Managers
NOC,Northrop Grumman Corporation Common Stock,United States,,Miscellaneous,Diversified Manufacture
NOK,Nokia Corporation Sponsored American Depositary Shares,Finland,1994,Technology,Radio And Television Broadcasting And Communications Equipment
NOM,Nuveen Missouri Quality Municipal Income Fund ,United States,1993,,
NOMD,Nomad Foods Limited Ordinary Shares,,2016,Consumer Non-Durables,Specialty Foods
NOV,NOV Inc. Common Stock,United States,,Energy,Metal Fabrications
NOVA,Sunnova Energy International Inc. Common Stock,United States,2019,Public Utilities,Electric Utilities: Central
NOW,ServiceNow Inc. Common Stock,United States,2012,Technology,Computer Software: Prepackaged Software
NP,Neenah Inc. Common Stock,United States,,Basic Industries,Paper
NPCT,Nuveen Core Plus Impact Fund Common Shares of Beneficial Interest,,2021,,
NPK,National Presto Industries Inc. Common Stock,United States,,Consumer Non-Durables,Military/Government/Technical
NPO,EnPro Industries Inc,United States,,,
NPTN,NeoPhotonics Corporation Common Stock,United States,2011,Technology,Semiconductors
NPV,Nuveen Virginia Quality Municipal Income Fund Common Stock,United States,1993,,
NQP,Nuveen Pennsylvania Quality Municipal Income Fund Common Stock,United States,1991,,
NR,Newpark Resources Inc. Common Stock,United States,,Energy,Metal Fabrications
NREF,NexPoint Real Estate Finance Inc. Common Stock,,2020,Consumer Services,Real Estate Investment Trusts
NREF^A,NexPoint Real Estate Finance Inc. 8.50% Series A Cumulative Redeemable Preferred Stock,,,,
NRG,NRG Energy Inc. Common Stock,United States,,Public Utilities,Electric Utilities: Central
NRGX,PIMCO Energy and Tactical Credit Opportunities Fund Common Shares of Beneficial Interest,,2019,Finance,Finance/Investors Services
NRK,Nuveen New York AMT-Free Quality Municipal Income Fund ,United States,2002,,
NRP,Natural Resource Partners LP Limited Partnership,United States,2002,Energy,Coal Mining
NRT,North European Oil Royality Trust Common Stock,United States,,Energy,Oil & Gas Production
NRUC,National Rural Utilities Cooperative Finance Corporation 5.500% Subordinated Notes due 2064 (Subordinated Deferrable Interest Notes),,2019,,
NRZ,New Residential Investment Corp. Common Stock,United States,,Consumer Services,Real Estate Investment Trusts
NRZ^A,New Residential Investment Corp. 7.50% Series A Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock,United States,,,
NRZ^B,New Residential Investment Corp. 7.125% Series B Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock,United States,,,
NRZ^C,New Residential Investment Corp. 6.375% Series C Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock,United States,,,
NS,Nustar Energy L.P.  Common Units,United States,,,
NS^A,Nustar Energy L.P. 8.50% Series A Fixed-to-Floating Rate Cumulative Redeemable Perpetual Preferred Units,United States,,,
NS^B,Nustar Energy L.P. 7.625% Series B Fixed-to-Floating Rate Cumulative Redeemable Perpetual Preferred Units representing limited partner interests,United States,,,
NS^C,Nustar Energy L.P. 9.00% Series C Fixed-to-Floating Rate Cumulative Redeemable Perpetual Preferred Units,United States,,,
NSA,National Storage Affiliates Trust Common Shares of Beneficial Interest,,2015,Consumer Services,Real Estate Investment Trusts
NSA^A,National Storage Affiliates Trust 6.000% Series A Cumulative Redeemable Preferred Shares of Beneficial Interest (Liquidation Preference $25.00 per share),,,,
NSC,Norfolk Southern Corporation Common Stock,United States,,Transportation,Railroads
NSH,NavSight Holdings Inc. Class A Common Stock,,2020,,
NSL,Nuveen Senior Income Fund Common Stock,United States,1999,,
NSP,Insperity Inc. Common Stock,United States,,Technology,Professional Services
NSS,NuStar Logistics L.P. 7.625% Fixed-to-Floating Rate Subordinated Notes due 2043,United States,,,
NSTB,Northern Star Investment Corp. II Class A Common stock,,2021,,
NSTC,Northern Star Investment Corp. III Class A Common Stock,,2021,,
NSTD,Northern Star Investment Corp. IV Class A Common Stock,,2021,,
NTB,Bank of N.T. Butterfield & Son Limited (The) Voting Ordinary Shares,Bermuda,2016,Finance,Commercial Banks
NTCO,Natura &Co Holding S.A. American Depositary Shares ,,2020,Consumer Non-Durables,Package Goods/Cosmetics
NTG,Tortoise Midstream Energy Fund Inc. Common Stock,,2010,,
NTP,Nam Tai Property Inc. Common Stock,China,,Capital Goods,Industrial Machinery/Components
NTR,Nutrien Ltd. Common Shares,,2004,Capital Goods,Aerospace
NTST,NetSTREIT Corp. Common Stock,United States,2020,Consumer Services,Real Estate Investment Trusts
NTZ,Natuzzi S.p.A.,Italy,1993,Consumer Durables,Home Furnishings
NUE,Nucor Corporation Common Stock,United States,,Basic Industries,Steel/Iron Ore
NUO,Nuveen Ohio Quality Municipal Income Fund Common Stock,United States,1991,,
NUS,Nu Skin Enterprises Inc. Common Stock,United States,1996,Health Care,Other Pharmaceuticals
NUV,Nuveen Municipal Value Fund Inc. Common Stock,United States,1987,,
NUVB,Nuvation Bio Inc. Class A Common Stock,United States,2020,Health Care,Major Pharmaceuticals
NUW,Nuveen AMT-Free Municipal Value Fund,United States,2009,,
NVG,Nuveen AMT-Free Municipal Credit Income Fund ,United States,2002,,
NVGS,Navigator Holdings Ltd. Ordinary Shares (Marshall Islands),Isle of Man,2013,Transportation,Marine Transportation
NVO,Novo Nordisk A/S Common Stock,Denmark,,Health Care,Major Pharmaceuticals
NVR,NVR Inc. Common Stock,United States,,Capital Goods,Homebuilding
NVRO,Nevro Corp. Common Stock,United States,2014,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus
NVS,Novartis AG Common Stock,Switzerland,,Health Care,Major Pharmaceuticals
NVST,Envista Holdings Corporation Common Stock,,2019,Health Care,Medical/Dental Instruments
NVT,nVent Electric plc Ordinary Shares ,,2018,Capital Goods,Electrical Products
NVTA,Invitae Corporation Common Stock,United States,2015,Health Care,Medical Specialities
NWG,NatWest Group plc American Depositary Shares,United Kingdom,,Finance,Commercial Banks
NWHM,New Home Company Inc. (The) Common Stock,,2014,,
NWN,Northwest Natural Holding Company Common Stock,United States,,Public Utilities,Oil/Gas Transmission
NX,Quanex Building Products Corporation Common Stock,United States,,Basic Industries,Metal Fabrications
NXC,Nuveen California Select Tax-Free Income Portfolio Common Stock,United States,1992,,
NXJ,Nuveen New Jersey Qualified Municipal Fund ,United States,2001,,
NXN,Nuveen New York Select Tax-Free Income Portfolio Common Stock,United States,1992,,
NXP,Nuveen Select Tax Free Income Portfolio Common Stock,United States,1992,,
NXQ,Nuveen Select Tax Free Income Portfolio II Common Stock,United States,1992,,
NXR,Nuveen Select Tax Free Income Portfolio III Common Stock,United States,1992,,
NXRT,NexPoint Residential Trust Inc. Common Stock,United States,2015,Consumer Services,Real Estate Investment Trusts
NXU,Novus Capital Corporation II Class A Common Stock,,2021,,
NYC,New York City REIT Inc. Class A Common Stock,,2020,Consumer Services,Real Estate Investment Trusts
NYCB,New York Community Bancorp Inc. Common Stock,United States,,Finance,Banks
NYCB^A,New York Community Bancorp Inc. Depositary shares each representing a 1/40th interest in a share of Fixed-to-Floating Rate Series A Noncumulative Perpetual Preferred Stock,United States,,,
NYCB^U,New York Community Bancorp Inc. New York Community Capital Tr V (BONUSES),United States,,,
NYT,New York Times Company (The) Common Stock,United States,,Consumer Services,Newspapers/Magazines
NZF,Nuveen Municipal Credit Income Fund ,United States,2007,,
O,Realty Income Corporation Common Stock,United States,,Consumer Services,Real Estate Investment Trusts
OACB,Oaktree Acquisition Corp. II Class A Ordinary Shares,United States,2020,Finance,Business Services
OAK^A,Oaktree Capital Group LLC 6.625% Series A Preferred units,United States,,,
OAK^B,Oaktree Capital Group LLC 6.550% Series B Preferred Units,United States,,,
OC,Owens Corning Inc Common Stock New,United States,,,
OCA,Omnichannel Acquisition Corp. Class A Common Stock,,2021,,
OCFT,OneConnect Financial Technology Co. Ltd. American Depositary Shares each representing three ordinary shares,China,2019,Technology,Computer Software: Programming Data Processing
OCN,Ocwen Financial Corporation NEW Common Stock,United States,,Finance,Finance: Consumer Services
ODC,Oil-Dri Corporation Of America Common Stock,United States,,Basic Industries,Industrial Specialties
OEC,Orion Engineered Carbons S.A Common Shares,Luxembourg,2014,Basic Industries,Specialty Chemicals
OFC,Corporate Office Properties Trust Common Stock,United States,,Consumer Services,Real Estate Investment Trusts
OFG,OFG Bancorp Common Stock,Puerto Rico,,Finance,Major Banks
OFG^D,OFG Bancorp 7.125% Non-Cumulative Perpetual Preferred Stock. Series D,Puerto Rico,,,
OG,Onion Global Limited American Depositary Shares (each ten (10) ADSs representing one (1) Class A Ordinary Share),,2021,Consumer Services,Catalog/Specialty Distribution
OGE,OGE Energy Corp Common Stock,United States,,Public Utilities,Electric Utilities: Central
OGS,ONE Gas Inc. Common Stock,,2014,Public Utilities,Oil/Gas Transmission
OHI,Omega Healthcare Investors Inc. Common Stock,United States,1992,Consumer Services,Real Estate Investment Trusts
OI,O-I Glass Inc. Common Stock,United States,,Consumer Durables,Containers/Packaging
OIA,Invesco Municipal Income Opportunities Trust Common Stock,United States,,,
OII,Oceaneering International Inc. Common Stock,United States,,Energy,Oilfield Services/Equipment
OIS,Oil States International Inc. Common Stock,United States,2001,Energy,Metal Fabrications
OKE,ONEOK Inc. Common Stock,United States,,Public Utilities,Oil & Gas Production
OLN,Olin Corporation Common Stock,United States,,Basic Industries,Industrial Specialties
OLO,Olo Inc. Class A Common Stock,,2021,Technology,Computer Software: Prepackaged Software
OLP,One Liberty Properties Inc. Common Stock,United States,,Consumer Services,Real Estate Investment Trusts
OMC,Omnicom Group Inc. Common Stock,United States,,Technology,Advertising
OMF,OneMain Holdings Inc. Common Stock,,2013,Finance,Finance: Consumer Services
OMI,Owens & Minor Inc. Common Stock,United States,,Health Care,Medical Specialities
ONE,OneSmart International Education Group Limited ADS,,2018,Miscellaneous,Service to the Health Industry
ONTF,ON24 Inc. Common Stock,,2021,Technology,Computer Software: Prepackaged Software
ONTO,Onto Innovation Inc. Common Stock,United States,,Technology,Semiconductors
OOMA,Ooma Inc. Common Stock,,2015,Consumer Services,Telecommunications Equipment
OPP,RiverNorth/DoubleLine Strategic Opportunity Fund Inc. Common Stock,United States,2016,,
OPP^A,RiverNorth/DoubleLine Strategic Opportunity Fund Inc. 4.375% Series A Cumulative Preferred Stock,United States,,,
OPY,Oppenheimer Holdings Inc. Class A Common Stock (DE),United States,,Finance,Investment Bankers/Brokers/Service
OR,Osisko Gold Royalties Ltd Common Shares,,2016,,
ORA,Ormat Technologies Inc. Common Stock,United States,2004,Public Utilities,Electric Utilities: Central
