Symbol,Name,Country,IPO Year,Sector,Industry
SCSC,ScanSource Inc. Common Stock,United States,,Technology,Retail: Computer Software & Peripheral Equipment
SCVL,Shoe Carnival Inc. Common Stock,United States,1993,Consumer Services,Clothing/Shoe/Accessory Stores
SCWX,SecureWorks Corp. Class A Common Stock,United States,2016,Technology,EDP Services
SCYX,SCYNEXIS Inc. Common Stock,United States,2014,Health Care,Major Pharmaceuticals
SDAC,Sustainable Development Acquisition I Corp. Class A Common Stock,United States,2021,,
SDACU,Sustainable Development Acquisition I Corp. Unit,United States,2021,,
SDACW,Sustainable Development Acquisition I Corp. Warrant,United States,2021,Finance,Business Services
SDC,SmileDirectClub Inc. Class A Common Stock,United States,2019,Health Care,Medical/Dental Instruments
SDGR,Schrodinger Inc. Common Stock,United States,2020,Technology,Computer Software: Prepackaged Software
SDH,Global Internet of People Inc. Ordinary Shares,China,2021,Miscellaneous,Business Services
SEAC,SeaChange International Inc. Common Stock,United States,1996,Technology,Radio And Television Broadcasting And Communications Equipment
SECO,Secoo Holding Limited ADR,China,2017,Miscellaneous,Diversified Commercial Services
SEDG,SolarEdge Technologies Inc. Common Stock,Israel,2015,Technology,Semiconductors
SEED,Origin Agritech Limited Common Stock,China,,,
SEEL,Seelos Therapeutics Inc. Common Stock,United States,,Health Care,Major Pharmaceuticals
SEER,Seer Inc. Class A Common Stock,United States,2020,Consumer Durables,Specialty Chemicals
SEIC,SEI Investments Company Common Stock,United States,1981,Finance,Investment Bankers/Brokers/Service
SELB,Selecta Biosciences Inc. Common Stock,United States,2016,Health Care,Major Pharmaceuticals
SELF,Global Self Storage Inc. Common Stock,United States,,Consumer Services,Real Estate Investment Trusts
SENEA,Seneca Foods Corp. Class A Common Stock,United States,,Consumer Non-Durables,Packaged Foods
SENEB,Seneca Foods Corp. Class B Common Stock,United States,,Consumer Non-Durables,Packaged Foods
SESN,Sesen Bio Inc. Common Stock,United States,2014,Health Care,Major Pharmaceuticals
SFBC,Sound Financial Bancorp Inc. Common Stock,United States,,Finance,Savings Institutions
SFBS,ServisFirst Bancshares Inc. Common Stock,United States,2014,Finance,Major Banks
SFET,Safe-T Group Ltd. American Depositary Share,Israel,2018,Technology,Computer Software: Prepackaged Software
SFIX,Stitch Fix Inc. Class A Common Stock,United States,2017,Consumer Services,Catalog/Specialty Distribution
SFM,Sprouts Farmers Market Inc. Common Stock,United States,2013,Consumer Non-Durables,Specialty Foods
SFNC,Simmons First National Corporation Class A Common Stock,United States,,Finance,Major Banks
SFST,Southern First Bancshares Inc. Common Stock,United States,,Finance,Major Banks
SFT,Shift Technologies Inc. Class A Common Stock,United States,2019,Miscellaneous,Diversified Commercial Services
SGA,Saga Communications Inc. Class A Common Stock (FL),United States,,Consumer Services,Broadcasting
SGAM,Seaport Global Acquisition Corp. Class A Common Stock,United States,2020,,
SGAMU,Seaport Global Acquisition Corp. Unit,United States,2020,,
SGAMW,Seaport Global Acquisition Corp. Warrant,United States,2020,Finance,Business Services
SGBX,SG Blocks Inc. Common Stock,United States,2017,Basic Industries,Metal Fabrications
SGC,Superior Group of Companies Inc. Common Stock,United States,,,
SGEN,Seagen Inc. Common Stock,United States,2001,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
SGH,SMART Global Holdings Inc. Ordinary Shares,United States,2017,Technology,Semiconductors
SGLB,Sigma Labs Inc. Common Stock,United States,,Technology,EDP Services
SGLBW,Sigma Labs Inc. Warrant,United States,,,
SGMA,SigmaTron International Inc. Common Stock,United States,1994,Technology,Electrical Products
SGMO,Sangamo Therapeutics Inc. Common Stock,United States,2000,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
SGMS,Scientific Games Corp Common Stock,United States,,Consumer Services,Movies/Entertainment
SGOC,SGOCO Group Ltd Ordinary Shares (Cayman Islands),China,2010,Consumer Non-Durables,Consumer Electronics/Appliances
SGRP,SPAR Group Inc. Common Stock,United States,,Miscellaneous,Business Services
SGRY,Surgery Partners Inc. Common Stock,United States,2015,Health Care,Managed Health Care
SGTX,Sigilon Therapeutics Inc. Common Stock,United States,2020,Consumer Durables,Specialty Chemicals
SHAC,SCP & CO Healthcare Acquisition Company Class A Common Stock,United States,2021,,
SHACU,SCP & CO Healthcare Acquisition Company Unit,United States,2021,,
SHACW,SCP & CO Healthcare Acquisition Company Warrant,United States,2021,Finance,Business Services
SHBI,Shore Bancshares Inc Common Stock,United States,,Finance,Major Banks
SHC,Sotera Health Company Common Stock,United States,2020,Health Care,Medical Specialities
SHEN,Shenandoah Telecommunications Co Common Stock,United States,,Public Utilities,Telecommunications Equipment
SHIP,Seanergy Maritime Holdings Corp Common Stock,Greece,,,
SHIPW,Seanergy Maritime Holdings Corp Class A Warrants,Greece,,,
SHIPZ,Seanergy Maritime Holdings Corp Class B Warrant,Greece,,,
SHLS,Shoals Technologies Group Inc. Class A Common Stock,United States,2021,Technology,Semiconductors
SHOO,Steven Madden Ltd. Common Stock,United States,1993,Consumer Non-Durables,Shoe Manufacturing
SHSP,SharpSpring Inc. Common Stock,United States,,Technology,Retail: Computer Software & Peripheral Equipment
SHYF,The Shyft Group Inc. Common Stock,United States,,Capital Goods,Auto Manufacturing
SIBN,SI-BONE Inc. Common Stock,United States,2018,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus
SIC,Select Interior Concepts Inc. Class A Common Stock,United States,,Capital Goods,Homebuilding
SIEB,Siebert Financial Corp. Common Stock,United States,,Finance,Investment Bankers/Brokers/Service
SIEN,Sientra Inc. Common Stock,United States,2014,Health Care,Medical Electronics
SIFY,Sify Technologies Limited American Depositary Shares,India,,Consumer Services,Telecommunications Equipment
SIGA,SIGA Technologies Inc. Common Stock,United States,,Health Care,Major Pharmaceuticals
SIGI,Selective Insurance Group Inc. Common Stock,United States,,Finance,Property-Casualty Insurers
SIGIP,Selective Insurance Group Inc. Depositary Shares each representing a 1/1000th interest in a share of 4.60% Non-Cumulative Preferred Stock Series B,United States,,Finance,Property-Casualty Insurers
SILC,Silicom Ltd Ordinary Shares,Israel,,Technology,Computer Manufacturing
SILK,Silk Road Medical Inc. Common Stock,United States,2019,Health Care,Medical/Dental Instruments
SIMO,Silicon Motion Technology Corporation American Depositary Shares,Taiwan,2005,Technology,Semiconductors
SINO,Sino-Global Shipping America Ltd. Common Stock,United States,,Transportation,Oil Refining/Marketing
SINT,SiNtx Technologies Inc. Common Stock,United States,2014,Health Care,Industrial Specialties
SIOX,Sio Gene Therapies Inc. Common Stock,United Kingdom,,Health Care,Major Pharmaceuticals
SIRI,Sirius XM Holdings Inc. Common Stock,United States,,Consumer Services,Broadcasting
SITM,SiTime Corporation Common Stock,United States,2019,Technology,Semiconductors
SIVB,SVB Financial Group Common Stock,United States,,Finance,Major Banks
SIVBP,SVB Financial Group Depositary Shs each representing a 1/40th interest in a share of 5.25% Fixed-Rate Non-Cumulative Perpetual Preferred Stock Series A,United States,,Finance,Major Banks
SJ,Scienjoy Holding Corporation Ordinary Shares,China,2019,Technology,EDP Services
SKIN,The Beauty Health Company Class A Common Stock,United States,2020,,
SKINW,The Beauty Health Company Warrant expiring 5/4/2026,United States,2020,Finance,Business Services
SKYT,SkyWater Technology Inc. Common Stock,United States,2021,Technology,Semiconductors
SKYW,SkyWest Inc. Common Stock,United States,1986,Transportation,Air Freight/Delivery Services
SLAB,Silicon Laboratories Inc. Common Stock,United States,2000,Technology,Semiconductors
SLAM,Slam Corp. Class A Ordinary Share,United States,2021,Finance,Business Services
SLAMU,Slam Corp. Unit,United States,2021,Finance,Business Services
SLAMW,Slam Corp. warrant,United States,2021,,
SLCR,Silver Crest Acquisition Corporation Class A Ordinary Share,China,2021,Finance,Business Services
SLCRU,Silver Crest Acquisition Corporation Unit,China,2021,Finance,Business Services
SLCRW,Silver Crest Acquisition Corporation Warrant,China,2021,Finance,Business Services
SLCT,Select Bancorp Inc. Common Stock,United States,,Finance,Major Banks
SLDB,Solid Biosciences Inc. Common Stock,United States,2018,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
SLGG,Super League Gaming Inc. Common Stock,United States,2019,Consumer Services,Publishing
SLGL,Sol-Gel Technologies Ltd. Ordinary Shares,Israel,2018,Basic Industries,Precious Metals
SLGN,Silgan Holdings Inc. Common Stock,United States,1997,Consumer Durables,Containers/Packaging
SLM,SLM Corporation Common Stock,United States,,Finance,Finance: Consumer Services
SLMBP,SLM Corporation Floating Rate Non-Cumulative Preferred Stock Series B,United States,,Finance,Finance: Consumer Services
SLN,Silence Therapeutics Plc American Depository Share,United Kingdom,,Health Care,Major Pharmaceuticals
SLNG,Stabilis Solutions Inc. Common Stock,United States,,Energy,Oilfield Services/Equipment
SLNO,Soleno Therapeutics Inc. Common Stock,United States,2014,Health Care,Major Pharmaceuticals
SLP,Simulations Plus Inc. Common Stock,United States,,Technology,Computer Software: Prepackaged Software
SLRC,SLR Investment Corp. Common Stock,United States,2010,Finance,Finance/Investors Services
SLRX,Salarius Pharmaceuticals Inc. Common Stock,United States,2015,Health Care,Major Pharmaceuticals
SLS,SELLAS Life Sciences Group Inc. Common Stock,United States,,Health Care,Major Pharmaceuticals
SMBC,Southern Missouri Bancorp Inc. Common Stock,United States,,Finance,Banks
SMBK,SmartFinancial Inc. Common Stock,United States,,Finance,Major Banks
SMCI,Super Micro Computer Inc. Common Stock,United States,2020,Technology,Computer Manufacturing
SMED,Sharps Compliance Corp. Common Stock,United States,,Public Utilities,Environmental Services
SMID,Smith-Midland Corporation Common Stock,United States,,Capital Goods,Building Materials
SMIT,Schmitt Industries Inc. Common Stock,United States,,Capital Goods,Industrial Machinery/Components
SMMF,Summit Financial Group Inc. Common Stock,United States,,Finance,Major Banks
SMMT,Summit Therapeutics Inc. Common Stock ,United Kingdom,2015,Consumer Durables,Specialty Chemicals
SMPL,The Simply Good Foods Company Common Stock,United States,,Consumer Non-Durables,Packaged Foods
SMSI,Smith Micro Software Inc. Common Stock,United States,1995,Technology,Computer Software: Prepackaged Software
SMTC,Semtech Corporation Common Stock,United States,,Technology,Semiconductors
SMTI,Sanara MedTech Inc. Common Stock,United States,,Health Care,Industrial Specialties
SNBR,Sleep Number Corporation Common Stock,United States,,Consumer Durables,Home Furnishings
SNCR,Synchronoss Technologies Inc. Common Stock,United States,2018,Technology,EDP Services
SNCY,Sun Country Airlines Holdings Inc. Common Stock,United States,2021,Transportation,Air Freight/Delivery Services
SND,Smart Sand Inc. Common Stock,United States,2016,Energy,Metal Fabrications
SNDL,Sundial Growers Inc. Common Shares,Canada,2019,,
SNDX,Syndax Pharmaceuticals Inc. Common Stock,United States,2016,Health Care,Major Pharmaceuticals
SNES,SenesTech Inc. Common Stock,United States,2016,Basic Industries,Multi-Sector Companies
SNEX,StoneX Group Inc. Common Stock,United States,,Finance,Investment Bankers/Brokers/Service
SNFCA,Security National Financial Corporation Class A Common Stock,United States,,Finance,Finance: Consumer Services
SNGX,Soligenix Inc. Common Stock,United States,,Health Care,Major Pharmaceuticals
SNGXW,Soligenix Inc. Warrant,United States,,,
SNOA,Sonoma Pharmaceuticals Inc. Common Stock,United States,,Health Care,Major Pharmaceuticals
SNPS,Synopsys Inc. Common Stock,United States,1992,Technology,EDP Services
SNRH,Senior Connect Acquisition Corp. I Class A Common Stock,United States,2021,,
SNRHU,Senior Connect Acquisition Corp. I Unit,United States,2020,,
SNRHW,Senior Connect Acquisition Corp. I Warrant,United States,2021,Finance,Business Services
SNSE,Sensei Biotherapeutics Inc. Common Stock,United States,2021,Health Care,Major Pharmaceuticals
SNY,Sanofi ADR,France,,Health Care,Major Pharmaceuticals
SOHO,Sotherly Hotels Inc. Common Stock,United States,,Consumer Services,Real Estate Investment Trusts
SOHOB,Sotherly Hotels Inc. 8.0% Series B Cumulative Redeemable Perpetual Preferred Stock,United States,,Consumer Services,Real Estate Investment Trusts
SOHON,Sotherly Hotels Inc. 8.25% Series D Cumulative Redeemable Perpetual Preferred Stock,United States,,Consumer Services,Real Estate Investment Trusts
SOHOO,Sotherly Hotels Inc. 7.875% Series C Cumulative Redeemable Perpetual Preferred Stock,United States,,Consumer Services,Real Estate Investment Trusts
SOHU,Sohu.com Limited American Depositary Shares,China,,Technology,EDP Services
SOLO,Electrameccanica Vehicles Corp. Ltd. Common Stock,Canada,,Capital Goods,Auto Parts:O.E.M.
SOLOW,Electrameccanica Vehicles Corp. Ltd. Warrants,Canada,,,
SOLY,Soliton Inc. Common Stock,United States,2019,Health Care,Medical/Dental Instruments
SONM,Sonim Technologies Inc. Common Stock,United States,2019,Capital Goods,Telecommunications Equipment
SONN,Sonnet BioTherapeutics Holdings Inc. Common Stock,United States,,Health Care,Biotechnology: Commercial Physical & Biological Resarch
SONO,Sonos Inc. Common Stock,United States,2018,Consumer Services,Consumer Electronics/Video Chains
SP,SP Plus Corporation Common Stock,United States,,Miscellaneous,Other Consumer Services
SPCB,SuperCom Ltd. Ordinary Shares (Israel),Israel,,Technology,Semiconductors
SPFI,South Plains Financial Inc. Common Stock,United States,2019,Finance,Major Banks
SPI,SPI Energy Co. Ltd. Ordinary Shares,China,,Technology,Semiconductors
SPKB,Silver Spike Acquisition Corp II Class A Ordinary Shares,United States,2021,,
SPKBU,Silver Spike Acquisition Corp II Units,United States,2021,Finance,Business Services
SPKBW,Silver Spike Acquisition Corp II Warrant,United States,2021,,
SPKE,Spark Energy Inc. Class A Common Stock,United States,2014,Public Utilities,Power Generation
SPKEP,Spark Energy Inc. 8.75% Series A Fixed-to-Floating Rate Cumulative Redeemable Perpetual Preferred Stock,United States,,Public Utilities,Power Generation
SPLK,Splunk Inc. Common Stock,United States,2012,Technology,Computer Software: Prepackaged Software
SPNE,SeaSpine Holdings Corporation Common Stock,United States,,Health Care,Medical Specialities
SPNS,Sapiens International Corporation N.V. Common Shares (Cayman Islands),Curacao,1992,Technology,Computer Software: Prepackaged Software
SPOK,Spok Holdings Inc. Common Stock,United States,,Public Utilities,Telecommunications Equipment
